,OBJECTID,INF_NOME,FREGUESIA,GlobalID,Type,longitude,latitude
94,96,Biblioteca do Instituto Superior de Novas Profissões,Santo António,7df7985a-b44c-421f-bdcd-138348817c27,Auditorium,-9.14424160058271,38.7261948236076
95,97,Mediateca de Formação Profissional,Beato,2a0c6e8e-cc77-4b0a-98ef-cb6dc4ec3d20,Auditorium,-9.11144163113198,38.7267355637263
96,98,Biblioteca e Arquivo do Banco de Portugal,Arroios,bc2cdf7a-2a9f-49f7-b0cc-553aa331c739,Auditorium,-9.13545947326075,38.7265334376858
97,99,Biblioteca da Penha de França,Penha de França,a04b9894-781b-4877-b142-505bc7fbf744,Auditorium,-9.12523149850968,38.7273676324827
98,100,Biblioteca da Freguesia de São Jorge de Arroios,Arroios,651ecaea-a81c-45af-ac92-026682725c93,Auditorium,-9.13669419565993,38.7275570633767
99,101,Biblioteca Sociedade Teosófica Portugal,Arroios,a901c424-dda5-4020-a81f-2be0aea955e3,Auditorium,-9.13668269757444,38.7275571620849
100,102,Biblioteca da Sociedade Portuguesa de Autores,Arroios,451a0e49-e046-4141-ac70-75b912bea2c6,Auditorium,-9.14394850194242,38.728530793899
101,103,Centro de Documentação Ass. Port. De Educação Musical,Avenidas Novas,0c241f57-6bd1-4fce-a293-fa48364f2543,Auditorium,-9.15902064463438,38.7284454262673
102,104,CIUL - Centro de Informação Urbana de Lisboa,Avenidas Novas,0ee85eb1-82ee-4fe8-a0ee-2f615f4e9fff,Auditorium,-9.14806974653835,38.7308443972889
103,105,Centro de Documentação Direcção-Geral Autarquias Locais,Arroios,a98e3fcc-6f9b-49a0-8ff1-1cfb45cd171f,Auditorium,-9.13778055750685,38.7312229041081
104,106,Biblioteca da Assembleia Distrital de Lisboa,Arroios,371869c2-b1c7-4c51-a619-d305459d43a8,Auditorium,-9.13790321722684,38.7313737918165
105,107,"Biblioteca da Associação Portuguesa de Bibliotecários, Arquivistas e Documentalistas",Penha de França,8eebcb8e-d6ff-4711-a4b1-5b5b479da218,Auditorium,-9.12816345278728,38.7318209508303
106,108,Biblioteca ONU,Avenidas Novas,8edab478-a296-407d-99fd-9305dd05bb37,Auditorium,-9.14697739401526,38.7318099740945
107,109,Serviço de documentação do ISEGI - Universidade Nova de Lisboa,Campolide,3dc386f0-515d-43f2-aefe-2804ff362830,Auditorium,-9.16086365065977,38.7326057415263
108,110,Biblioteca Almada Negreiros - Universidade Nova de Lisboa,Campolide,56d95a60-5acf-41f8-bee8-623039059fd2,Auditorium,-9.16086390879898,38.7326237549532
109,111,Serviço de documentação do ISEGI - Universidade Nova de Lisboa,Campolide,7de4fee9-0e15-4a0c-a7f4-bb44c15ae2cf,Auditorium,-9.1604438800256,38.7327868796758
